name,dataset,ClaSS,FLOSS,Window,ADWIN,DDM,HDDM,ChangeFinder,NEWMA
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Y-Mag,1495.4906383290956,154.4370761983606,3304.012884082026,15226.023337203917,27557.7763897564,26122.69348917881,2644.4758787300984,16714.28125738174
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Z-Mag,1555.749057370061,154.52927947045848,3407.782596882636,14773.407708549998,25922.085821720855,27112.296758988145,2628.496853331389,17239.603923984287
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_X-Acc,1255.8379763526164,165.5122912164181,2529.433440368434,13138.487020572733,27097.38852083713,29385.02280666471,2631.7689437793606,18473.698022636985
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Y-Acc,1327.6428644894115,170.75110511686486,2551.2064363618697,13542.573723785237,30595.85145769105,26737.988472870646,2707.3077612966554,16366.076781961028
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Z-Acc,1339.5013180076664,165.92768289937703,2544.693675226985,13399.283624784606,27744.97758062199,28117.596642868113,2694.429322581341,17144.477037986533
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_X-Gyro,1394.6341935669645,158.91877578425715,3369.4315480723662,12905.392617113423,32606.779584733544,26964.889426506623,2696.137301654619,16171.650619800888
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Y-Gyro,1408.0398732598105,157.48647117620789,3409.8746833057444,12933.68284340927,25591.492806417195,30513.004550408084,2690.837857655103,16807.409082912356
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Z-Gyro,1250.018602002201,166.48472953707105,3379.607637028876,13344.13399160557,26749.46501069978,29077.253936612833,2677.723450728118,16894.255321629695
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_X-Mag,2140.3727541473377,161.97410338938133,3425.9679603279315,14723.478051750431,28870.661098704033,28001.0435471585,2715.8297849875025,17352.396102684263
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Y-Mag,2075.213742539823,160.8952681874507,3414.787428868824,14504.377798687994,25343.291370235787,30087.333297571728,2710.7704933469786,16605.560749850294
PAMAP,PAMAP_Outdoor_Subject8_IMU_Shoe_Z-Mag,2223.874984651905,165.26199593701182,3419.1904930084315,14745.453820758034,25977.54762986159,28339.589367295746,2700.17644517481,16665.596362371165
mHealth,mHealth_Subject1_Ankle_X-Acc,1676.3293657885647,151.126912491872,3485.1242641893427,12418.268348137999,21511.17634467785,23134.7013943699,2569.5665545789984,14040.564113413462
mHealth,mHealth_Subject1_Ankle_Y-Acc,1800.3050496985331,122.27275765809884,3547.5148535921444,13135.94926970635,21715.965006513426,23040.59320979163,2613.985648123376,15269.143948602188
mHealth,mHealth_Subject1_Ankle_Z-Acc,1978.3269318271937,134.01532531197216,3470.694859278687,13131.437573965597,22601.04093041187,24538.687465554165,2583.398210849479,14970.080268298705
mHealth,mHealth_Subject1_Ankle_X-Gyro,1589.8636362198183,128.4257891427741,3657.812446379157,13695.333914776973,26632.84621791474,23344.12912474448,2589.8522030384042,13521.180902590915
mHealth,mHealth_Subject1_Ankle_Y-Gyro,1716.5677039894313,136.30485724106475,3604.2331859150663,13146.55414067493,25821.654835228564,24218.513316257675,2516.9789097289454,15161.860425018322
mHealth,mHealth_Subject1_Ankle_Z-Gyro,1836.33088830301,173.91604454374874,3704.5813835675162,13276.013044265954,23181.509625460505,23831.592070138347,2574.9671668626156,15240.43086042098
mHealth,mHealth_Subject1_Ankle_X-Mag,2176.2426126295577,156.8405026083975,3355.6765255286714,11451.249011111364,24450.329836854136,24122.677676201707,2613.5952427127477,15286.59652233623
mHealth,mHealth_Subject1_Ankle_Y-Mag,1732.0694324756867,146.85699763322833,3276.202682324582,12355.410365842947,24504.49697299029,23483.619417683145,2551.4845093103722,14319.095927439708
mHealth,mHealth_Subject1_Ankle_Z-Mag,1772.900936501376,135.86682038691416,3441.6930773769395,12392.935033453945,22818.330435685184,23064.615546025623,2558.2988701707322,15153.042541733976
mHealth,mHealth_Subject2_Ankle_X-Acc,1667.3799441391113,175.60070420172076,3577.6928854940925,12940.113916121605,22860.010422497155,21857.910051119896,2610.0485252182757,15191.951668968348
mHealth,mHealth_Subject2_Ankle_Y-Acc,1791.3228827735156,156.89216110120884,3531.119907220153,13041.563284541862,22907.46626609331,28712.495252563614,2658.621664938248,15110.03380748868
mHealth,mHealth_Subject2_Ankle_Z-Acc,1647.199316123936,180.58840349218897,3518.6259811096174,14187.262926731879,25590.758172664875,24432.87697607734,2608.7511958244704,15078.997958741973
mHealth,mHealth_Subject2_Ankle_X-Gyro,1572.2158677342206,227.70011794496992,3645.8034065257552,13213.9324204717,25973.684210526313,25233.46566013081,2603.2314005446474,15230.371586432744
mHealth,mHealth_Subject2_Ankle_Y-Gyro,1728.7457252076642,200.26018268246523,3680.977781737452,13341.443633414432,22918.843608498777,22627.091120974565,2570.4407989114034,15280.674668535969
mHealth,mHealth_Subject2_Ankle_Z-Gyro,1606.017639436113,146.08360511248216,3636.4715623052284,12230.567469141322,22670.54590000765,24915.15440495891,2586.1918376140534,14813.641290752941
mHealth,mHealth_Subject2_Ankle_X-Mag,2077.6578109513825,109.16531820421393,3450.767419907467,12225.475589993082,23937.911799183472,24237.38062755798,2602.268599350824,15315.055149198082
mHealth,mHealth_Subject2_Ankle_Y-Mag,1570.5001272948432,145.0032284153439,3299.510533602876,12423.472152779474,22642.952275956995,24532.40539364941,2578.9163499754677,15156.246001074911
mHealth,mHealth_Subject2_Ankle_Z-Mag,1761.8655186673845,181.32494893410353,3535.7581052667197,12663.81304374169,22341.830254404602,23848.580441640377,2568.825910931174,15241.87010179263
mHealth,mHealth_Subject3_Ankle_X-Acc,1697.5696636912014,144.9265744953315,3514.7534208743373,13142.01022981802,24663.130084417895,24733.47547974414,2596.4152150812242,15292.846336719254
mHealth,mHealth_Subject3_Ankle_Y-Acc,1604.7578484814671,128.1509634286562,3519.5330102949824,12981.00912853327,21907.934660111205,22842.01691523016,2497.659767628692,14232.842545659347
mHealth,mHealth_Subject3_Ankle_Z-Acc,1770.3950713161971,132.6222362433106,3533.872436993592,13010.557747680492,23726.17658498638,22938.872896081328,2572.6961171776547,15144.57547674593
mHealth,mHealth_Subject3_Ankle_X-Gyro,1935.8700636134122,160.98659575005397,3644.2855892092894,13481.125281491837,24211.484373396106,24769.49249844228,2629.179432950351,15209.942780006106
mHealth,mHealth_Subject3_Ankle_Y-Gyro,1971.6644291786272,182.32549625722552,3734.6951916591115,13170.33584728664,23381.378166365972,24545.240110446637,2600.4132143327015,15156.707849958018
mHealth,mHealth_Subject3_Ankle_Z-Gyro,1963.7805161667757,135.66863354230188,3684.307536585341,13115.264566543838,24091.46312399136,23520.49567217561,2586.864315383946,15265.331129971048
mHealth,mHealth_Subject3_Ankle_X-Mag,2390.043153181635,175.12668470336223,3438.456679138928,12553.355308210064,23847.237481548385,24095.72910352718,2572.778433455718,15178.751464033054
mHealth,mHealth_Subject3_Ankle_Y-Mag,2119.375089854795,185.4055345176579,3364.026029840755,12545.343011236908,23147.178896681668,23669.034908147016,2549.336653667788,15115.071922621768
mHealth,mHealth_Subject3_Ankle_Z-Mag,2028.3033741038741,163.9418630088262,3460.045182048448,13145.232902465936,25258.79917184265,21062.78352602188,2575.2728675568746,15190.482119626118
mHealth,mHealth_Subject4_Ankle_X-Acc,1432.161445717684,208.96816997402803,3477.3741336832236,12967.306442910154,22429.62172869605,24280.746127094528,2572.9823741093646,15138.971023063275
mHealth,mHealth_Subject4_Ankle_Y-Acc,1528.6915252125057,143.63071684038442,3605.074534262903,12841.59560314933,23509.839022020504,22934.600553110267,2616.284236532002,15152.152001887156
mHealth,mHealth_Subject4_Ankle_Z-Acc,1601.2255757350508,143.5709744258106,3475.3592621157513,12805.149897241281,22381.3083638483,24833.05450506811,2568.2276336001055,15029.86573183806
mHealth,mHealth_Subject4_Ankle_X-Gyro,1758.6076096815016,208.45516771206002,3639.6154337496855,13312.632832401307,24488.098373837216,25024.43792766373,2575.8433028657423,14383.954854706913
mHealth,mHealth_Subject4_Ankle_Y-Gyro,1609.6784834904072,142.20172204643123,3640.0767004386275,13051.91134690198,22380.7412100095,25590.542625551425,2628.614456486639,15341.656714797527
mHealth,mHealth_Subject4_Ankle_Z-Gyro,1645.2748644771896,162.0219651483085,3668.3758340757736,13046.705640351425,22622.51621702964,23725.034585577476,2620.851227670871,15134.88503605074
mHealth,mHealth_Subject4_Ankle_X-Mag,2069.821316206687,145.60164579976262,3363.155700171928,12369.011648466301,24123.897189369312,23945.342153779413,2555.7016062115817,15216.82948260712
mHealth,mHealth_Subject4_Ankle_Y-Mag,1526.8475447394253,152.10257003744698,3366.7678437838017,12375.207549549168,23141.015563590623,23981.590219464673,2568.597355932646,15124.841593314384
mHealth,mHealth_Subject4_Ankle_Z-Mag,2089.4906216009845,153.298402056823,3385.4516043713415,13018.963877976694,22283.616546190813,24372.710401589517,2533.562822719449,15229.752507899831
mHealth,mHealth_Subject5_Ankle_X-Acc,1962.6128240765365,220.2058792316672,3482.9152781653734,12429.198566213756,23411.724137931033,22441.62678160615,2565.9689940059106,14935.610610280304
mHealth,mHealth_Subject5_Ankle_Y-Acc,1745.1810496173885,161.79096647166153,3574.0042175923927,12925.838349915659,20945.629103114665,24174.64251125164,2565.7149378618865,15268.332613701785
mHealth,mHealth_Subject5_Ankle_Z-Acc,1776.2250495503317,137.77015990948817,3426.4736905323066,13060.155119879348,22927.09283085131,24697.887943891914,2537.8619669831983,15057.908207396104
mHealth,mHealth_Subject5_Ankle_X-Gyro,2053.217818787968,147.45387847527817,3666.7707207056383,12646.170237336879,25035.768544330873,25218.030814031226,2611.48446971795,16382.975642949867
mHealth,mHealth_Subject5_Ankle_Y-Gyro,1861.5753884017172,199.71894501895764,3660.926215303054,12944.913476864878,22768.704517254097,23159.208901562957,2570.784222850271,15092.250922509224
mHealth,mHealth_Subject5_Ankle_Z-Gyro,1803.4736005508123,140.52410062630028,3667.8166296971376,12672.370670668426,24065.134018133733,24427.398521993793,2571.2106511304855,15246.594476607095
mHealth,mHealth_Subject5_Ankle_X-Mag,2785.9457747131946,107.10072743437492,3343.6886854153045,12493.559451780531,22769.315384563786,23324.37836240836,2564.497718188541,15132.279849332468
mHealth,mHealth_Subject5_Ankle_Y-Mag,2383.481679270865,194.82254230017085,3347.5596648002825,12607.095506723756,20963.478948213466,21923.071955362095,2614.062512031911,15228.879557852426
mHealth,mHealth_Subject5_Ankle_Z-Mag,2136.084710951815,182.63910084339372,3459.9018503702273,12645.086791328315,22244.428572364664,23038.187728620775,2619.207625461102,14437.176782798042
mHealth,mHealth_Subject6_Ankle_X-Acc,2166.82354635105,145.39383920186302,3476.228769422572,12800.842657551124,21476.87259923175,25034.397518714577,2561.1254478291467,15005.101874414682
mHealth,mHealth_Subject6_Ankle_Y-Acc,1920.6844686076483,153.05110623799808,3575.5563179264104,12737.153095003616,22003.96283137469,22879.36913895993,2562.9027290676377,15003.703755468281
mHealth,mHealth_Subject6_Ankle_Z-Acc,1915.5868875237327,137.82134938077965,3513.068330569858,12560.403430563838,22584.468225360797,23424.373568025596,2587.6261573209213,14935.998515907615
